job_name,submit_time,duration,region,k,L_max,submit_local_hour,band,alpha,assigned_region
j_002556,238671.0,4.3,Japan,5,3.0,3.3,night,0.6,US_West
j_001183,238987.0,14958.0,France,1,80239.6,19.39,day,0.6,France
j_002239,239242.8,6805.7,India,1,53213.5,23.96,night,0.6,France
j_000490,239798.8,31.5,US_Central,4,30.9,12.61,day,0.6,US_Central
j_000109,239905.1,9.2,US_West,4,48.3,10.64,day,0.6,US_West
j_000499,239965.3,32.3,US_Central,4,27.5,12.66,day,0.6,US_Central
j_001872,240206.4,4874.0,Korea,1,55466.6,3.72,night,0.6,Korea
j_002219,240363.2,21600.0,India,1,47419.3,0.27,night,0.6,France
j_000808,241213.6,6438.2,US_East,1,52014.2,14.0,day,0.6,US_East
j_000840,241235.5,1.4,US_East,5,1.6,14.01,day,0.6,US_East
j_000146,241647.1,14903.8,US_West,1,51106.8,11.12,day,0.6,US_West
j_000835,241661.6,3.0,US_East,5,1.3,14.13,day,0.6,US_East
j_001875,241927.5,6381.8,Korea,1,84171.7,4.2,night,0.6,Korea
j_000469,242114.3,26.3,US_Central,5,1.1,13.25,day,0.6,US_West
j_001158,242390.1,232.8,France,3,144.8,20.33,night,0.6,France
j_001891,242420.8,32.9,Korea,4,20.8,4.34,night,0.6,Korea
j_000457,242570.2,3.5,US_Central,4,20.0,13.38,day,0.6,US_West
j_001168,242810.3,4.6,France,5,1.1,20.45,night,0.6,France
j_000827,243508.9,3.1,US_East,5,1.8,14.64,day,0.6,US_East
j_002575,243629.0,84.0,Japan,4,27.5,4.67,night,0.6,Korea
j_001518,243652.9,6.6,Germany,5,4.0,20.68,night,0.6,France
j_000815,243778.6,6.3,US_East,5,1.5,14.72,day,0.6,US_East
j_000103,243833.5,8206.9,US_West,1,70442.1,11.73,day,0.6,US_West
j_000803,244100.5,104.6,US_East,3,141.2,14.81,day,0.6,US_East
j_001157,244865.7,10.0,France,5,2.6,21.02,night,0.6,France
j_000459,245120.5,7.6,US_Central,5,1.8,14.09,day,0.6,US_Central
j_000816,245305.4,288.3,US_East,3,121.2,15.14,day,0.6,US_East
j_000120,245368.5,1221.2,US_West,1,44443.7,12.16,day,0.6,US_West
j_000466,245730.2,72.4,US_Central,4,22.9,14.26,day,0.6,US_Central
j_000460,246023.9,448.6,US_Central,3,387.2,14.34,day,0.6,US_Central
j_000493,246200.3,5853.5,US_Central,1,59530.6,14.39,day,0.6,US_Central
j_000455,246358.2,52.1,US_Central,4,19.1,14.43,day,0.6,US_Central
j_002224,246626.6,2082.1,India,1,83988.8,2.01,night,0.6,France
j_002202,246672.4,33.7,India,4,26.4,2.02,night,0.6,France
j_000467,246780.4,1.3,US_Central,5,2.6,14.55,day,0.6,US_Central
j_000454,247150.0,5.7,US_Central,4,16.7,14.65,day,0.6,US_Central
j_000846,247187.2,9.8,US_East,5,4.5,15.66,day,0.6,US_East
j_000104,247470.1,52.2,US_West,4,31.1,12.74,day,0.6,US_East
j_001539,247532.6,4.0,Germany,5,1.3,21.76,night,0.6,Germany
j_001520,247752.5,7546.2,Germany,2,22543.8,21.82,night,0.6,France
j_000821,247852.2,1289.5,US_East,2,19691.4,15.85,day,0.6,US_East
j_000472,248236.6,7.3,US_Central,5,3.4,14.95,day,0.6,US_Central
j_000144,248252.6,49.0,US_West,4,49.6,12.96,day,0.6,US_West
j_001185,248709.3,8.2,France,5,2.1,22.09,night,0.6,France
j_002569,249140.1,796.4,Japan,2,8858.8,6.21,night,0.6,Korea
j_001869,249251.7,6234.8,Korea,1,66907.9,6.24,night,0.6,Korea
j_000491,250048.9,1445.0,US_Central,3,126.7,15.46,day,0.6,US_West
j_000131,250175.4,4.0,US_West,5,2.2,13.49,day,0.6,US_West
j_001861,250296.7,121.9,Korea,3,186.4,6.53,night,0.6,Korea
j_000497,250471.6,867.6,US_Central,1,67283.1,15.58,day,0.6,France
j_000848,250662.8,6.7,US_East,5,4.0,16.63,day,0.6,France
j_001882,251170.3,2615.6,Korea,2,7996.5,6.77,night,0.6,Korea
j_002228,251242.7,683.9,India,2,14638.1,3.29,night,0.6,France
j_000836,252052.5,9.4,US_East,5,1.1,17.01,day,0.6,US_East
j_001877,252116.1,10198.5,Korea,1,62116.1,7.03,night,0.6,Korea
j_001526,252203.5,26.2,Germany,4,36.2,23.06,night,0.6,France
j_000112,252207.0,4096.1,US_West,1,64897.2,14.06,day,0.6,US_West
j_000488,252297.9,2.7,US_Central,5,1.9,16.08,day,0.6,US_Central
j_000839,252299.6,2758.9,US_East,1,78544.5,17.08,day,0.6,US_East
j_000140,252550.0,1442.8,US_West,2,7566.8,14.15,day,0.6,US_West
j_002584,252745.4,13.6,Japan,4,35.4,7.21,night,0.6,Korea
j_001164,252949.6,2804.5,France,1,76233.8,23.26,night,0.6,France
j_001199,252953.8,3633.8,France,2,23222.6,23.26,night,0.6,France
j_000805,253041.7,140.7,US_East,3,192.9,17.29,day,0.6,US_East
j_000148,253236.4,5.2,US_West,5,1.1,14.34,day,0.6,US_West
j_000100,253302.8,4.2,US_West,5,1.7,14.36,day,0.6,US_West
j_001155,253339.7,7.4,France,5,1.4,23.37,night,0.6,France
j_001893,253428.2,1.7,Korea,5,3.5,7.4,night,0.6,Korea
j_000826,253462.6,5.1,US_East,5,1.4,17.41,day,0.6,US_East
j_001853,253477.5,3548.0,Korea,1,44238.9,7.41,night,0.6,Korea
j_001865,254139.0,10.2,Korea,4,59.9,7.59,night,0.6,Korea
j_002243,254366.7,96.2,India,4,40.5,4.16,night,0.6,France
j_000458,254540.7,5.0,US_Central,5,3.8,16.71,day,0.6,US_Central
j_001502,255333.2,3.5,Germany,5,3.1,23.93,night,0.6,Germany
j_000111,255556.8,39.3,US_West,4,29.3,14.99,day,0.6,US_Central
j_002589,256141.5,9.1,Japan,5,3.5,8.15,day,0.6,Korea
j_001159,256366.4,21600.0,France,1,44025.7,0.21,night,0.6,France
j_001534,256499.9,3.3,Germany,5,1.4,0.25,night,0.6,France
j_002593,256868.0,120.4,Japan,4,18.8,8.35,day,0.6,Korea
j_001532,256944.4,10574.1,Germany,1,67079.5,0.37,night,0.6,Germany
j_002211,256979.6,9.3,India,5,2.0,4.88,night,0.6,France
j_001507,257091.5,27.5,Germany,4,30.5,0.41,night,0.6,Germany
j_000475,257185.1,440.7,US_Central,3,280.5,17.44,day,0.6,US_West
j_002247,257377.8,189.7,India,3,272.3,4.99,night,0.6,France
j_001524,257484.1,1453.7,Germany,1,57978.5,0.52,night,0.6,Germany
j_001527,257506.7,9.6,Germany,5,3.0,0.53,night,0.6,Germany
j_000105,258096.4,13.3,US_West,5,2.4,15.69,day,0.6,US_West
j_002573,258136.0,5372.3,Japan,1,68307.7,8.7,day,0.6,Korea
j_000478,258978.1,3666.0,US_Central,2,16227.3,17.94,day,0.6,US_West
j_002244,258980.5,4.0,India,5,1.3,5.44,night,0.6,France
j_000492,259019.3,1112.1,US_Central,2,7752.4,17.95,day,0.6,US_West
j_000834,259139.8,27.7,US_East,4,49.0,18.98,day,0.6,US_East
j_000807,259142.1,4877.6,US_East,1,53988.6,18.98,day,0.6,US_East
j_002269,259208.3,3.7,India,5,3.2,5.5,night,0.6,France
j_000150,259218.9,10.2,US_West,5,2.6,16.01,day,0.6,US_West
j_001908,259523.6,22.9,Korea,4,17.6,9.09,day,0.6,Korea
j_001557,259639.2,4809.4,Germany,1,75931.5,1.12,night,0.6,France
j_002637,260176.0,4238.3,Japan,1,56657.1,9.27,day,0.6,Japan
j_002607,260681.8,1.5,Japan,5,1.3,9.41,day,0.6,Japan
j_002276,260723.4,6615.5,India,1,48046.2,5.92,night,0.6,France
j_002626,260950.0,15.1,Japan,4,17.6,9.49,day,0.6,Japan
j_002273,261022.1,1429.8,India,2,17796.0,6.01,night,0.6,France
j_001236,261326.1,19872.6,France,1,82224.0,1.59,night,0.6,France
j_001918,261356.2,3430.1,Korea,1,80153.9,9.6,day,0.6,Korea
j_001208,262223.9,3917.4,France,2,25720.5,1.84,night,0.6,France
j_001564,262389.0,2963.7,Germany,2,26540.9,1.89,night,0.6,Germany
j_001249,263144.1,85.2,France,4,24.3,2.1,night,0.6,France
j_001244,263197.8,4.8,France,4,42.2,2.11,night,0.6,France
j_001213,263761.3,3025.3,France,1,58021.0,2.27,night,0.6,France
j_000860,263932.2,4.3,US_East,5,1.7,20.31,night,0.6,US_East
j_002633,264219.0,310.5,Japan,3,517.0,10.39,day,0.6,Japan
j_001563,264240.9,763.4,Germany,2,22996.7,2.4,night,0.6,Germany
j_000515,264654.6,21600.0,US_Central,1,82412.1,19.52,day,0.6,US_West
j_001202,264704.0,4510.9,France,1,47332.9,2.53,night,0.6,Germany
j_002625,264742.0,283.5,Japan,3,200.5,10.54,day,0.6,Japan
j_002630,265139.0,12.2,Japan,5,1.3,10.65,day,0.6,Japan
j_001929,265291.6,680.4,Korea,2,18746.8,10.69,day,0.6,Korea
j_001913,265444.9,12.8,Korea,4,20.9,10.73,day,0.6,Korea
j_000856,265635.8,14764.4,US_East,1,51117.3,20.79,night,0.6,US_East
j_001567,265690.3,1517.4,Germany,2,21227.4,2.8,night,0.6,Germany
j_001243,266214.7,5.8,France,5,1.5,2.95,night,0.6,Germany
j_000899,266215.8,8.5,US_East,5,1.1,20.95,night,0.6,US_East
j_002632,266709.8,35.1,Japan,4,15.6,11.09,day,0.6,Japan
j_001225,266710.9,2004.2,France,1,55140.6,3.09,night,0.6,France
j_002603,267295.4,292.7,Japan,3,169.4,11.25,day,0.6,Japan
j_000512,267764.3,24.1,US_Central,4,35.1,20.38,night,0.6,US_West
j_002635,268503.2,36.6,Japan,4,27.3,11.58,day,0.6,Japan
j_002275,268603.7,113.6,India,4,34.1,8.11,day,0.6,France
j_000889,269045.3,2887.2,US_East,1,50820.1,21.73,night,0.6,France
j_001917,269608.5,260.7,Korea,3,349.8,11.89,day,0.6,Korea
j_000898,269830.8,164.0,US_East,4,48.6,21.95,night,0.6,France
j_001574,270521.2,3064.8,Germany,1,64932.2,4.14,night,0.6,France
j_001914,270521.7,4.5,Korea,5,1.8,12.14,day,0.6,Korea
j_002601,270768.4,21600.0,Japan,1,56603.4,12.21,day,0.6,Japan
j_001926,270812.5,6.9,Korea,4,17.7,12.23,day,0.6,Korea
j_002600,271552.4,26.3,Japan,4,31.6,12.43,day,0.6,Japan
j_002604,271753.5,92.7,Japan,3,160.2,12.49,day,0.6,Japan
j_001576,271866.4,2.6,Germany,5,2.7,4.52,night,0.6,France
j_002612,272007.1,7.6,Japan,5,2.0,12.56,day,0.6,Japan
j_001585,272236.7,1706.1,Germany,2,26478.0,4.62,night,0.6,France
j_001217,272269.8,3340.5,France,1,44542.3,4.63,night,0.6,France
j_001595,272639.0,4.9,Germany,5,4.5,4.73,night,0.6,France
j_001932,272705.9,13.0,Korea,5,4.3,12.75,day,0.6,Korea
j_000178,272838.2,1880.7,US_West,1,45405.1,19.79,day,0.6,US_West
j_001550,273048.1,3123.3,Germany,1,50293.7,4.85,night,0.6,Germany
j_001933,273142.6,304.4,Korea,3,518.7,12.87,day,0.6,Korea
j_002615,273201.9,28.2,Japan,3,176.6,12.89,day,0.6,Japan
j_000893,273697.2,2.7,US_East,5,1.6,23.03,night,0.6,US_East
j_001211,273880.1,1385.8,France,1,64155.3,5.08,night,0.6,France
j_000539,273959.0,4.4,US_Central,5,1.8,22.1,night,0.6,US_Central
j_001220,274692.9,1126.5,France,2,23265.1,5.3,night,0.6,France
j_001930,274694.2,9.5,Korea,5,1.8,13.3,day,0.6,Korea
j_001934,274768.8,58.6,Korea,4,20.5,13.32,day,0.6,Korea
j_000878,274836.2,4.6,US_East,5,1.1,23.34,night,0.6,US_East
j_000863,275050.5,5703.0,US_East,2,20549.5,23.4,night,0.6,US_East
j_000853,275235.9,2101.5,US_East,1,83435.8,23.45,night,0.6,US_East
j_000549,275368.2,1673.1,US_Central,1,77684.6,22.49,night,0.6,US_Central
j_002623,275742.3,6.0,Japan,5,4.9,13.6,day,0.6,Korea
j_000890,276499.6,154.8,US_East,3,260.4,23.81,night,0.6,US_East
j_001238,276700.6,1010.4,France,2,19603.7,5.86,night,0.6,France
j_000528,276715.5,3.1,US_Central,5,1.5,22.87,night,0.6,US_Central
j_001230,276894.1,2822.0,France,1,79775.6,5.92,night,0.6,France
j_000862,277055.3,4802.1,US_East,1,61901.0,23.96,night,0.6,US_East
j_002263,277118.1,5.3,India,5,4.9,10.48,day,0.6,Korea
j_002267,277470.7,4.0,India,5,2.0,10.58,day,0.6,France
j_002281,277577.5,1067.9,India,1,49941.4,10.6,day,0.6,France
j_000183,277937.1,5.2,US_West,5,3.9,21.2,night,0.6,US_West
j_002617,278228.8,3963.5,Japan,1,49427.1,14.29,day,0.6,Korea
j_002614,278487.2,423.8,Japan,2,11066.2,14.36,day,0.6,Korea
j_000510,278604.5,826.1,US_Central,2,8142.5,23.39,night,0.6,US_Central
j_001938,278694.7,28.0,Korea,4,39.5,14.42,day,0.6,Korea
j_002283,279090.5,7.7,India,5,1.2,11.03,day,0.6,France
j_002645,279253.5,40.1,Japan,4,17.7,14.57,day,0.6,Korea
j_002639,279288.4,122.9,Japan,4,19.7,14.58,day,0.6,Korea
j_000884,279384.4,2167.9,US_East,1,59439.7,0.61,night,0.6,US_East
j_002292,279468.6,8.7,India,5,2.6,11.13,day,0.6,Korea
j_002289,279556.8,43.4,India,4,38.4,11.15,day,0.6,Korea
j_000199,280033.9,7274.2,US_West,1,72634.2,21.79,night,0.6,US_West
j_001916,280451.5,5.3,Korea,5,1.9,14.9,day,0.6,Korea
j_001583,280463.4,61.6,Germany,4,54.9,6.91,night,0.6,France
j_000876,280483.8,3608.6,US_East,1,84584.0,0.91,night,0.6,US_East
j_001928,280865.8,7.4,Korea,5,2.7,15.02,day,0.6,Korea
j_002265,281234.0,522.1,India,2,7236.5,11.62,day,0.6,Korea
j_001569,281243.8,10.1,Germany,4,43.5,7.12,night,0.6,France
j_000896,281507.8,3216.3,US_East,1,48280.1,1.2,night,0.6,US_East
j_000535,281748.2,102.8,US_Central,3,157.2,0.26,night,0.6,US_West
j_001910,282065.0,2279.3,Korea,1,57170.1,15.35,day,0.6,Korea
j_002252,282077.8,4446.5,India,1,52011.2,11.85,day,0.6,France
j_001570,282116.5,3.5,Germany,5,4.0,7.37,night,0.6,France
j_002278,282133.1,8205.3,India,1,75531.7,11.87,day,0.6,France
j_002628,282155.3,1143.5,Japan,1,72075.7,15.38,day,0.6,Japan
j_002621,282158.1,32.7,Japan,4,44.1,15.38,day,0.6,Japan
j_001240,282327.8,5.9,France,5,3.0,7.42,night,0.6,France
j_002627,282820.1,3.9,Japan,5,3.9,15.56,day,0.6,Japan
j_001228,282824.1,9.1,France,5,1.8,7.56,night,0.6,France
j_000529,282872.5,180.8,US_Central,3,587.5,0.58,night,0.6,US_East
j_002264,282930.9,115.8,India,3,255.8,12.09,day,0.6,France
j_000880,282970.7,3529.7,US_East,1,51071.6,1.6,night,0.6,US_East
j_002253,282991.1,4.2,India,5,1.5,12.11,day,0.6,Korea
j_000522,283439.2,7.9,US_Central,4,17.4,0.73,night,0.6,US_West
j_001582,283449.5,4.0,Germany,5,3.0,7.74,night,0.6,Germany
j_000523,283531.1,5.7,US_Central,5,1.5,0.76,night,0.6,US_East
j_001927,283563.1,1.5,Korea,5,1.0,15.77,day,0.6,Korea
j_002290,283674.0,71.9,India,3,273.1,12.3,day,0.6,Korea
j_002287,283916.5,4.2,India,5,1.5,12.37,day,0.6,Korea
j_000548,283996.3,797.3,US_Central,2,12285.0,0.89,night,0.6,US_East
j_002622,284570.7,7.5,Japan,5,3.4,16.05,day,0.6,Japan
j_002258,285436.8,1493.4,India,1,44380.3,12.79,day,0.6,France
j_000195,285734.7,3.2,US_West,5,2.1,23.37,night,0.6,US_West
j_000181,285887.0,8309.4,US_West,1,55878.1,23.41,night,0.6,US_West
j_000867,285899.8,5.8,US_East,5,1.0,2.42,night,0.6,US_East
j_000544,286096.9,7742.1,US_Central,1,85862.7,1.47,night,0.6,France
j_001581,286228.7,7.1,Germany,5,4.5,8.51,day,0.6,France
j_000532,286310.6,21600.0,US_Central,1,48615.7,1.53,night,0.6,US_West
j_001235,286521.7,50.2,France,4,30.2,8.59,day,0.6,France
j_001939,286586.9,111.1,Korea,4,37.4,16.61,day,0.6,Korea
j_000852,286607.0,6618.7,US_East,1,61573.2,2.61,night,0.6,US_East
j_002629,287415.0,17222.6,Japan,1,63527.7,16.84,day,0.6,Japan
j_001589,287466.5,7.3,Germany,5,1.2,8.85,day,0.6,France
j_000190,287490.2,6.7,US_West,5,2.1,23.86,night,0.6,US_West
j_001572,287530.4,11.5,Germany,4,56.1,8.87,day,0.6,France
j_000866,288031.5,635.2,US_East,1,47955.1,3.01,night,0.6,US_East
j_001555,288288.0,206.3,Germany,3,232.5,9.08,day,0.6,Germany
j_002282,288383.5,49.0,India,4,26.7,13.61,day,0.6,France
j_000198,288405.2,35.2,US_West,4,38.4,0.11,night,0.6,US_West
j_002285,289206.7,2.9,India,5,1.0,13.84,day,0.6,France
j_002259,289438.8,7.3,India,5,4.0,13.9,day,0.6,France
j_000540,289524.6,1111.3,US_Central,1,44197.6,2.42,night,0.6,US_West
j_000881,289528.0,2896.7,US_East,1,52759.0,3.42,night,0.6,US_East
j_002268,289768.2,6.3,India,5,4.0,13.99,day,0.6,France
j_000170,289892.7,14.3,US_West,5,4.2,0.53,night,0.6,US_West
j_002299,290002.8,115.1,India,3,485.0,14.06,day,0.6,France
j_001237,290088.4,12735.2,France,1,75450.2,9.58,day,0.6,France
j_002286,290202.9,6.1,India,5,4.0,14.11,day,0.6,Germany
j_001593,290212.9,1.1,Germany,5,3.1,9.61,day,0.6,Germany
j_001594,290540.5,3.8,Germany,5,1.6,9.71,day,0.6,Germany
j_000165,290664.3,5.8,US_West,5,1.3,0.74,night,0.6,US_West
j_000180,290789.4,1863.6,US_West,2,8991.9,0.77,night,0.6,US_West
j_001920,290984.0,163.9,Korea,3,127.5,17.83,day,0.6,Korea
j_002296,291196.6,21.3,India,4,39.7,14.39,day,0.6,Germany
j_002293,291636.8,62.0,India,4,31.2,14.51,day,0.6,France
j_001590,291873.0,21600.0,Germany,1,46366.2,10.08,day,0.6,Germany
j_000851,292010.2,2273.9,US_East,1,60005.2,4.11,night,0.6,US_East
j_001935,292300.7,4635.2,Korea,1,48615.9,18.19,day,0.6,Korea
j_001554,292503.9,5832.5,Germany,2,22717.9,10.25,day,0.6,Germany
j_001224,292741.9,17.1,France,5,2.0,10.32,day,0.6,France
j_001902,293216.9,3249.4,Korea,1,84425.6,18.45,day,0.6,Korea
j_000197,293519.5,22.5,US_West,4,34.4,1.53,night,0.6,US_West
j_001587,293622.3,51.0,Germany,4,58.7,10.56,day,0.6,Germany
j_000163,293771.9,1762.3,US_West,1,57769.3,1.6,night,0.6,US_West
j_001201,293780.0,28.3,France,4,21.5,10.61,day,0.6,France
j_000507,293869.8,4454.8,US_Central,1,77126.7,3.63,night,0.6,US_West
j_000158,294338.9,21600.0,US_West,1,64785.5,1.76,night,0.6,US_West
j_000531,294357.3,4989.2,US_Central,1,75859.4,3.77,night,0.6,US_West
j_002271,294688.6,7.5,India,5,3.7,15.36,day,0.6,France
j_001231,294826.8,6.5,France,5,3.9,10.9,day,0.6,France
j_001561,294962.3,5.6,Germany,5,2.6,10.93,day,0.6,Germany
j_002260,295148.2,21600.0,India,1,47075.1,15.49,day,0.6,France
j_001216,295741.7,1610.3,France,1,65977.8,11.15,day,0.6,France
j_001559,295935.6,7.0,Germany,5,1.1,11.2,day,0.6,France
j_001586,296322.0,5.0,Germany,5,4.8,11.31,day,0.6,France
j_002279,296434.0,6.6,India,5,2.4,15.84,day,0.6,France
j_000194,296615.1,2190.8,US_West,1,67273.8,2.39,night,0.6,US_West
j_000514,297067.3,19646.6,US_Central,1,76427.9,4.52,night,0.6,US_West
j_000864,297273.9,13.7,US_East,5,1.0,5.58,night,0.6,US_East
j_000504,297776.8,4095.9,US_Central,1,44453.1,4.72,night,0.6,US_Central
j_000520,297910.5,6.0,US_Central,5,2.9,4.75,night,0.6,US_West
j_001552,297971.5,14.3,Germany,5,1.1,11.77,day,0.6,Germany
j_001245,298283.5,60.8,France,4,50.3,11.86,day,0.6,France
j_002277,298432.4,52.5,India,4,34.1,16.4,day,0.6,France
j_001584,298508.5,67.4,Germany,3,496.2,11.92,day,0.6,Germany
j_001596,298595.1,50.1,Germany,3,219.9,11.94,day,0.6,Germany
j_002294,298836.8,94.6,India,3,205.6,16.51,day,0.6,France
j_001215,299128.4,6.9,France,5,1.4,12.09,day,0.6,France
j_001912,299143.4,15.2,Korea,5,4.9,20.1,night,0.6,Korea
j_000519,299231.4,6.1,US_Central,5,4.0,5.12,night,0.6,US_West
j_002609,299362.0,3.4,Japan,5,1.5,20.16,night,0.6,US_West
j_001233,299544.9,4.2,France,5,3.2,12.21,day,0.6,France
j_001214,299916.8,19734.1,France,1,58232.6,12.31,day,0.6,France
j_001560,299950.1,8.3,Germany,5,1.4,12.32,day,0.6,France
j_001591,300069.8,125.0,Germany,4,16.0,12.35,day,0.6,Germany
j_000192,300079.1,8299.3,US_West,1,54733.3,3.36,night,0.6,US_West
j_001205,300657.4,3.7,France,5,1.5,12.52,day,0.6,France
j_000530,301040.2,4015.3,US_Central,1,56738.7,5.62,night,0.6,US_East
j_001941,301306.8,6.9,Korea,5,1.0,20.7,night,0.6,Korea
j_001901,302085.4,2.3,Korea,5,4.7,20.91,night,0.6,Korea
j_000541,302575.0,2.7,US_Central,5,4.1,6.05,night,0.6,US_Central
j_002638,302712.3,879.7,Japan,2,7989.7,21.09,night,0.6,Japan
j_001248,303113.8,8891.9,France,1,61089.0,13.2,day,0.6,France
j_000527,303277.7,34.8,US_Central,4,33.6,6.24,night,0.6,US_Central
j_002613,303753.1,6588.9,Japan,1,50369.3,21.38,night,0.6,Japan
j_001246,303917.1,4389.8,France,1,67223.0,13.42,day,0.6,France
j_001943,304167.9,564.9,Korea,2,22702.9,21.49,night,0.6,Korea
j_002610,304369.7,8266.6,Japan,1,44621.4,21.55,night,0.6,Japan
j_000545,304736.7,7.6,US_Central,5,3.4,6.65,night,0.6,US_West
j_001207,304818.0,92.8,France,4,36.4,13.67,day,0.6,France
j_000874,304862.3,6.4,US_East,5,2.9,7.68,night,0.6,US_East
j_000172,305012.9,5553.2,US_West,1,56770.4,4.73,night,0.6,US_West
j_000524,305071.1,53.5,US_Central,4,33.3,6.74,night,0.6,US_Central
j_000151,305253.1,21600.0,US_West,1,48358.7,4.79,night,0.6,US_West
j_001579,305359.1,150.2,Germany,3,120.2,13.82,day,0.6,France
j_001247,305777.5,8719.0,France,1,73797.4,13.94,day,0.6,France
j_000161,305953.6,14009.0,US_West,1,79168.1,4.99,night,0.6,US_West
j_000182,306965.6,91.2,US_West,4,55.3,5.27,night,0.6,US_West
j_000511,307468.7,39.9,US_Central,4,37.8,7.41,night,0.6,US_Central
j_002291,307600.2,2329.5,India,1,71546.6,18.94,day,0.6,France
j_000897,307605.3,1033.0,US_East,2,15997.2,8.45,day,0.6,US_East
j_000869,307846.9,197.6,US_East,3,175.7,8.51,day,0.6,US_East
j_001578,308368.1,69.1,Germany,4,34.1,14.66,day,0.6,France
j_000154,308696.4,9566.2,US_West,1,53839.6,5.75,night,0.6,US_Central
j_001915,308980.8,21600.0,Korea,1,43932.8,22.83,night,0.6,Korea
j_001219,309108.5,301.4,France,3,152.1,14.86,day,0.6,France
j_001907,309186.4,6285.2,Korea,1,59627.5,22.89,night,0.6,Korea
j_001210,310009.4,51.2,France,4,15.1,15.11,day,0.6,France
j_001226,310083.8,14.8,France,5,2.5,15.13,day,0.6,France
j_001222,310168.2,2.5,France,5,2.0,15.16,day,0.6,France
j_000166,310728.0,1897.5,US_West,1,59828.5,6.31,night,0.6,US_West
j_001223,310991.0,36.8,France,4,30.4,15.39,day,0.6,Germany
j_000159,311632.4,4.4,US_West,5,2.7,6.56,night,0.6,US_West
j_000879,311727.9,103.7,US_East,4,47.3,9.59,day,0.6,US_East
j_001921,312135.7,3069.7,Korea,1,51376.6,23.7,night,0.6,Korea
j_000859,312306.8,246.8,US_East,3,384.5,9.75,day,0.6,US_East
j_002255,312320.3,10.3,India,5,1.1,20.26,night,0.6,Germany
j_001206,312360.3,35.6,France,4,19.3,15.77,day,0.6,Germany
j_000883,312385.5,2.9,US_East,5,4.0,9.77,day,0.6,US_East
j_002602,312753.0,2371.4,Japan,1,66014.8,23.88,night,0.6,Japan
j_001931,313243.4,953.3,Korea,2,7471.2,0.01,night,0.6,US_West
j_001575,313641.0,18914.7,Germany,1,43267.7,16.12,day,0.6,Germany
j_001909,313793.8,5196.7,Korea,1,72914.0,0.16,night,0.6,Korea
j_000543,313942.6,661.6,US_Central,2,7960.8,9.21,day,0.6,US_Central
j_001598,314173.8,18.0,Germany,4,36.9,16.27,day,0.6,Germany
j_001942,314357.4,3242.6,Korea,1,76307.2,0.32,night,0.6,Korea
j_001577,314844.0,3.9,Germany,5,1.5,16.46,day,0.6,France
j_002298,315093.0,2077.4,India,1,83190.9,21.03,night,0.6,France
j_000858,315367.2,236.8,US_East,3,145.3,10.6,day,0.6,US_East
j_000536,315503.9,3769.0,US_Central,1,80218.6,9.64,day,0.6,US_Central
j_001209,315545.6,1502.1,France,1,52563.6,16.65,day,0.6,France
j_001565,315675.7,3.6,Germany,5,1.3,16.69,day,0.6,Germany
j_002624,315778.5,1865.6,Japan,2,7894.9,0.72,night,0.6,US_West
j_001904,315835.3,9248.0,Korea,1,44040.0,0.73,night,0.6,Korea
j_002262,315896.7,6.6,India,5,1.0,21.25,night,0.6,France
j_001900,315902.2,9.1,Korea,5,3.4,0.75,night,0.6,Korea
j_002641,315957.6,1.4,Japan,5,2.4,0.77,night,0.6,Japan
j_000865,316198.5,3.5,US_East,5,1.8,10.83,day,0.6,US_East
j_001234,316288.8,4.4,France,5,1.5,16.86,day,0.6,France
j_002648,316350.8,490.7,Japan,2,15846.2,0.88,night,0.6,US_West
j_002616,316578.8,2383.4,Japan,1,64035.0,0.94,night,0.6,US_West
j_000885,316595.4,12.7,US_East,5,3.4,10.94,day,0.6,US_East
j_001946,316757.3,16480.9,Korea,1,61255.3,0.99,night,0.6,Korea
j_002250,317111.4,4.2,India,5,3.2,21.59,night,0.6,France
j_000518,317191.2,495.7,US_Central,3,451.2,10.11,day,0.6,US_West
j_001903,317294.6,21600.0,Korea,1,65055.2,1.14,night,0.6,Korea
j_002295,318030.0,1041.2,India,2,12839.3,21.84,night,0.6,France
j_000868,318145.5,84.3,US_East,3,173.3,11.37,day,0.6,US_East
j_001906,318389.5,1523.3,Korea,1,49134.5,1.44,night,0.6,Korea
j_001204,318582.9,26.0,France,4,31.5,17.5,day,0.6,France
j_001588,318826.3,13.4,Germany,4,59.1,17.56,day,0.6,France
j_000872,318914.0,30.6,US_East,4,53.1,11.59,day,0.6,US_East
j_000855,319319.0,6.7,US_East,5,3.0,11.7,day,0.6,US_East
j_000501,319370.5,9.6,US_Central,5,2.2,10.71,day,0.6,US_West
j_002643,319677.8,55.0,Japan,4,57.5,1.8,night,0.6,US_West
j_001241,319833.9,278.8,France,3,315.3,17.84,day,0.6,France
j_000877,320007.2,3.5,US_East,5,4.9,11.89,day,0.6,US_East
j_001599,320008.0,4981.0,Germany,1,57774.6,17.89,day,0.6,Germany
j_002636,320213.4,2.7,Japan,5,3.6,1.95,night,0.6,Korea
j_000533,320281.5,326.2,US_Central,2,23738.0,10.97,day,0.6,US_Central
j_001940,320430.9,2898.7,Korea,2,14412.1,2.01,night,0.6,Korea
j_002288,320529.4,9734.7,India,1,76384.9,22.54,night,0.6,France
